timestamp,T70721A,T70721B,T70721C,T70722A,T70722B,T70722C,T70724A,T70724B,T70724C,T70725A,T70725B,T70725C,T70730A,T70730B,T70730C,T70735A,T70735B,T70735C,T70737A,T70737B,T70737C,T70738A,T70738B,T70738C,T70743A,T70743B,T70743C,T70744A,T70744B,T70744C,T70745A,T70745B,T70745C,T70747A,T70747B,T70747C,T76995A,T76995B,T76995C,T77125A,T77125B,T77125C,T78256A,T78256B,T78256C,T78258A,T78258B,T78258C,T78259A,T78259B,T78259C,T78262A,T78262B,T78262C,T78264A,T78264B,T78264C,T78269A,T78269B,T78269C,T78270A,T78270B,T78270C,T78271A,T78271B,T78271C,T78273A,T78273B,T78273C,T78274A,T78274B,T78274C,T78279A,T78279B,T78279C,T78280A,T78280B,T78280C,T70731A,T70731B,T70731C,T36870A,T36870B,T70736A,T70736B,T70736C
lundi 29 mars 2021,1.802087618,14.37211809,1.048450903,10.0883776,26.87180954,41.56559393,22.77943597,27.30422529,24.56762462,34.48830569,33.719522,25.50557452,43.79817527,38.2492137,20.47975258,24.01197722,15.13586152,37.03568063,20.91685783,20.45224617,14.48384981,29.00065242,8.531080132,27.90030843,1.723818486,16.81229058,9.920382141,113.2086595,37.05685028,28.8248682,25.07317193,29.95673314,18.94860647,6.57290916,3.43788064,41.9939515,15.97279899,8.037824168,17.93924833,20.91571201,16.13885759,56.08060168,32.62150194,46.96375736,32.47658781,5.228509568,57.64785842,14.81840542,24.91218144,33.43016086,5.533503069,32.73232438,30.65449413,37.00297838,6.70417574,3.750262005,16.09293425,36.72401292,35.22088591,12.90509771,16.84616472,13.95274314,22.15656089,57.16370482,34.31054014,53.53984199,19.19269305,55.09253233,50.44209111,44.68523203,10.12949781,4.403096748,3.042572355,2.007193107,5.552725731,0.998715245,8.419991901,6.317142023,10.13343097,19.87557052,26.25057075,17.38277677,5.224338523,9.887392859,10.12163378,27.98966938
lundi 5 avril 2021,2.173204508,11.86965591,0.960510997,9.410930451,24.50289072,43.27228154,24.92278342,16.13601197,25.56391741,29.013369,33.71506102,28.60533941,50.81081816,39.38932727,18.0356954,25.11101331,20.60185169,33.60052829,20.22322007,22.99151168,18.28649247,28.99616716,7.973189816,30.32754277,1.804545094,18.33660181,9.838696156,140.9755529,36.38977244,22.66036641,26.24520798,30.28860204,14.55784406,5.418420876,3.371066748,46.46265602,18.91791314,13.49921853,16.91556669,20.05131624,12.73885486,62.33402652,28.76198413,48.70354699,34.28790644,5.141580923,52.73981682,21.05000183,25.35656703,31.03988535,5.715245245,37.78779665,24.91821209,44.05106179,2.726184942,2.578917717,15.14511454,40.31205698,32.86271709,13.29854654,14.87961255,15.96784489,26.57398537,61.24647736,31.5593399,54.86162209,12.16403642,54.08724315,46.54456138,53.81661162,10.21408131,4.355317127,3.336791934,2.003840206,3.591821969,1.188617572,8.285045694,5.649222189,8.698157386,23.47604677,23.90597799,16.94742871,6.63416084,10.97406231,12.97119579,29.23608846
lundi 12 avril 2021,2.212735134,11.86824516,0.940925533,9.912106638,20.00201156,40.31317649,22.63974852,15.54792328,27.37782934,24.71779767,53.92575945,23.87393632,41.38135199,40.91545733,16.81201048,22.56483147,15.42842838,31.01568611,21.30374698,22.73222124,16.92322679,32.07041354,9.73524675,23.79481001,1.703127239,18.9243212,10.09138326,120.1545596,32.75023403,18.35889324,25.51056638,31.67294216,16.34398058,6.638377633,4.198898783,48.31110634,18.07919232,12.1559574,18.37891137,21.15722207,14.04200575,70.11885363,31.48964379,50.01416598,29.0686185,5.850658541,48.92238197,20.52924676,28.5755068,33.1504468,5.549439313,33.45167251,26.24792585,42.57137483,10.32564502,4.255333365,12.87202618,40.08841393,34.86718471,11.68992324,15.71839697,15.84138,23.42415671,52.72142893,31.11595448,57.40785626,15.5911934,60.22394187,44.91488857,47.36986364,7.670176776,4.122433773,1.860214714,2.039925547,2.139719243,1.17844976,12.21615122,4.850487226,7.425126525,21.25282846,23.52056058,16.05887558,9.089255112,11.05475174,16.2571865,26.98978103
lundi 19 avril 2021,2.573498843,11.85343975,0.943540293,10.47776501,22.36222719,40.85827477,22.7081191,20.39946776,25.53650889,27.95061605,36.37008898,29.57157717,55.09048533,34.17417777,15.57527287,21.52752952,18.35635817,37.60127636,19.8558522,21.89954894,16.02170953,34.79936216,8.7459044,23.46466995,1.857299874,17.71583433,10.73183275,111.4789472,30.29629156,15.75662222,24.91498667,30.58942551,16.4217156,7.558001783,4.153862524,41.43389374,21.12143942,11.91315632,15.53619763,20.84991186,20.20517356,71.63812784,26.7903502,47.71033286,38.09642512,5.192700615,54.17380716,23.73369826,26.26296191,30.69574906,7.910122251,29.7327201,32.90592802,42.49123622,9.668322199,2.771285304,14.77900365,36.20747372,37.78228661,12.61831343,17.38793304,15.59329314,22.14376209,52.0507431,29.37665399,52.16946296,12.89516347,54.9881537,47.14099506,42.61541344,4.766009136,5.318439566,1.848270306,2.079729952,3.366587713,1.138216562,19.59230499,6.759255991,7.262734599,19.42720302,25.25072718,13.72698309,7.096249895,10.65931074,18.73557787,29.68049208
lundi 26 avril 2021,2.699301599,13.34233623,0.911617298,9.921533181,28.32480205,46.38890658,27.50535702,24.98260682,25.72781956,30.7922867,38.87165531,30.82239485,66.64267659,33.76568555,16.63362428,20.62096026,18.33313399,47.34235766,25.07551147,21.48873363,16.1662893,34.83897645,8.141715357,26.53946878,1.790080523,19.96145841,13.84341739,111.4747582,34.08587977,21.12963442,27.19278634,34.03288356,17.01532549,8.834482795,4.803283245,48.03972632,20.17694363,18.4978622,15.989556,23.47899275,16.01604297,82.42358013,30.61166357,52.44204403,34.51223628,6.107461303,45.56280844,24.63934303,30.79712725,33.45439869,7.999418973,34.15270085,24.55498306,42.31317945,6.227571535,3.883750545,13.80653829,37.25537789,36.53511092,13.75913276,17.42877191,15.83404558,22.90975765,55.69446707,34.39672313,53.46090935,12.54022534,57.13357342,43.34735211,29.40847703,5.482723683,4.854265693,1.796934209,2.443258932,1.245268198,1.220479952,20.30989813,5.893924281,9.6291069,21.97509735,26.89087454,16.14470644,7.09361627,9.98158265,17.46998058,38.39679834
lundi 3 mai 2021,1.891675775,10.77104559,1.001443157,11.316836,28.88831538,38.27809744,24.33279688,17.84754926,26.1989131,25.83322212,30.05895695,25.3876825,53.21195544,30.21200931,12.81973309,19.00784702,20.14688169,35.09798717,17.35537286,21.85743295,13.75280909,32.81034169,8.466735171,23.35871732,1.121032576,17.77076491,12.00007872,92.90121609,31.80538673,18.61689952,25.92954199,31.29966441,19.45608777,7.095949048,3.64448099,43.49097331,16.39042076,11.70946791,13.91111047,19.46668187,13.76779851,71.78350399,30.78661993,46.24235378,29.87464205,5.400523052,53.63352008,20.16820983,26.57161688,24.69359065,8.737830623,34.74527367,21.11981947,39.25258421,2.89094557,2.035300908,7.936190457,36.84353957,33.24758767,13.15394519,14.84449031,15.878652,26.42605745,51.53385536,29.43781433,48.51637312,10.76338778,44.42159637,42.03447223,19.80704494,4.391000425,6.139391777,1.58046337,1.764206474,1.266779173,1.066884589,15.40432731,5.784192349,7.945294059,19.29921409,22.99944029,15.95658886,9.517549376,10.02704778,14.33656785,28.51861258
lundi 10 mai 2021,3.312346937,12.1469769,1.028815896,11.85971907,23.4604209,48.36509085,20.09174146,16.03585097,31.1512937,29.7611582,34.8952486,26.82129402,45.00701321,27.51531633,17.56330348,18.69700824,15.0841025,30.20863393,16.10594503,23.0482479,13.66976175,29.05946953,8.893594705,21.32908624,1.808323392,16.33782321,12.29664238,95.04016607,27.00436908,18.89700714,23.61886691,27.96672058,17.71845186,5.01636082,4.149505764,29.36895001,14.31294727,9.928165223,12.33932617,18.50227291,13.46656395,64.03825058,24.46145799,41.97482818,29.55804516,7.494825754,59.99288463,20.53033609,22.50731436,26.39056307,10.15947228,33.18221095,24.88865752,32.89966519,5.808494944,3.643371791,6.360743591,34.83171299,32.15854417,12.75537691,13.34229885,14.63763765,23.25965983,54.63975697,29.83716763,44.31359596,13.98837759,46.8441186,42.33741432,26.6467326,4.131442567,7.291043507,2.106143923,1.858617162,2.04412943,1.331853132,22.09306064,9.218010231,6.306798156,21.38697002,24.4622643,12.13353098,7.71789647,11.10833415,14.45615042,27.51263756
lundi 17 mai 2021,2.070476677,11.07960646,0.964396854,8.439801999,21.43792812,43.5623483,23.81110735,15.53347751,28.59381318,29.09299777,36.2904841,28.30732936,37.6714122,27.68413287,14.03910461,21.02436748,17.35462553,40.75076037,21.36750299,23.82540956,14.46894463,33.09710809,10.30431195,22.18288776,1.824894293,18.26305159,13.80776165,107.2500718,28.87360355,22.55064389,25.73585221,33.41012091,23.40864159,5.113297739,4.358251717,37.70350825,13.56562819,5.791786303,13.73020063,17.92908181,13.97911911,61.43083655,27.62179332,44.32255603,24.47535695,8.184672505,63.39060067,26.11741958,22.65568924,22.81095203,7.467567235,40.38854988,28.82674671,38.93819052,4.638527417,2.674320076,7.258177558,36.87370181,35.48785684,13.2607993,13.24066769,15.04802729,20.61071826,55.22820575,30.05691178,56.15470675,15.8313459,48.63722825,43.38268639,28.89195838,7.865869618,5.517402767,2.103404484,1.563904713,2.856161043,1.159785204,18.78256747,9.087373781,6.26473369,23.69238043,23.57371276,14.1785778,7.914875831,9.119401702,11.57940748,23.27103369
lundi 24 mai 2021,2.143471484,11.13042963,0.914366276,7.562381142,23.82587386,36.45660059,22.68147338,15.69145737,36.01300901,28.43085631,31.4602764,26.82212336,40.46942237,28.35068969,16.67030452,17.8534924,17.0085562,41.92447138,17.0304445,20.76511839,13.26390644,32.78852666,9.139225513,21.09857138,1.411754307,17.65099483,10.04739953,101.0056451,31.11069688,23.3300321,24.40718515,28.04646823,12.74624285,5.751394693,2.977105651,43.25370149,11.99287632,12.17661722,15.8875534,14.9354997,13.07884999,62.13670359,28.62503822,44.29290412,21.7948644,8.590039527,55.25253047,20.91123268,21.96917565,22.39352344,9.729321019,35.21827964,33.85094621,37.29676142,4.995118633,3.550274485,6.239711379,33.85260041,33.15840521,10.99789514,12.52676509,15.80215623,17.40741365,61.97426604,31.99292315,58.06827755,14.00846883,47.85275937,45.33670248,47.90726246,8.057942275,7.298303936,2.049077969,1.700585428,2.69559826,1.412948759,20.35981399,11.71954806,3.662071456,26.22326652,22.68198234,13.78008501,5.170667328,10.10764396,13.7182583,26.75669398
lundi 31 mai 2021,2.502305411,11.94549848,0.882316313,7.240017246,20.33515661,35.61350604,20.83878343,17.38627676,24.16534082,31.30941857,42.65708593,27.24468282,35.47766441,27.78551703,15.19660064,19.47332971,14.75250665,44.83897541,15.97448308,22.64683666,14.13928475,30.33397439,9.336800924,19.78502136,1.738086368,21.84338963,9.715913747,94.18576928,29.6589727,15.92214643,25.24378163,26.98811219,14.778847,5.266157071,2.848715548,42.24167421,15.03987851,6.393558859,16.75387149,14.51654481,13.66975397,64.25065322,26.078,45.78933224,21.67012221,8.182092186,53.05158761,17.16984419,21.64125289,24.21390731,9.098046672,36.69986081,33.22746747,36.73523406,4.025424411,2.585338419,5.310729938,26.48268598,35.21235857,13.71950029,13.65608721,13.87564644,15.5703031,50.60004357,36.77545504,59.52248245,15.54875066,46.11094793,51.89813424,109.5859773,7.254931397,6.059126864,2.077481872,1.822147963,2.474770633,1.353423432,16.25714015,10.64454355,2.496358547,18.41129388,23.03927296,14.53509253,5.574098229,11.17853433,14.90377233,24.71947473
